date,area,B,ypi_n,K_min_obs,K_max_obs,K_width,mean_BL,var_BL,skew_BL,kurt_BL,p_deflation_BL,p_highinfl_BL,mean_BKM,var_BKM,skew_BKM,kurt_BKM,mean_maxent,var_maxent,skew_maxent,kurt_maxent,rmse_maxent,p_deflation_maxent,p_highinfl_maxent,mean_KW,var_KW,skew_KW,kurt_KW,p_deflation_KW,p_highinfl_KW,h_KW,skew_KW_structural,skew_KW_residual,skew_BL_structural,skew_BL_residual,skew_MaxEnt_structural,skew_MaxEnt_residual
2012-04-30,EU,0.9907926496456216,0.01984,0.99,1.05,0.06,0.0193262961482319,0.0001062269630037,-0.061367767106794,2.57967830449908,0.042243413186591,0.0265879347541541,0.01984,0.0003364423785612,-157234.11156817875,26993708.18492729,0.0165701667056769,0.0004765951952451,0.0114550920531543,2.98354720059682,0.0015124416390146,0.2199820527494299,0.1251512448935548,0.0192749075310143,0.0001196023706413,-0.0549929255823374,2.664178189029037,0.053377009016237,0.0335958065606876,0.0155163528720313,-0.021218090928382116,-0.03377483465395528,-0.007144205744355592,-0.05422356136243841,-0.016145729599327807,0.027600821652482108
2012-05-31,EU,0.9911692223967782,0.015196,0.99,1.05,0.06,0.015400350219159,9.43728169293312e-05,0.3793609984758958,2.9151283595067925,0.0587366411088189,0.0156473160128526,0.0151959999999999,0.0003658511343624,-138661.55601451584,22626385.68364633,0.0115900307644633,0.0004553135981598,0.1741051569988495,2.971387510193837,0.0014513230161,0.2892404816923378,0.0839372664255376,0.0152950975932242,0.0001071462009761,0.3275483541092044,2.955096829072531,0.074155006111545,0.019755021102698,0.0155163528720313,0.1737353082728177,0.15381304583638672,0.24977085887042105,0.12959013960547477,0.13463972959679693,0.039465427402052555
2012-06-29,EU,0.9915062772284676,0.01295,0.99,1.05,0.06,0.0138048870965099,9.882624520325874e-05,0.5077167606426098,2.8407546941777766,0.0819413068443948,0.012304290281099,0.01295,0.0004836677994579,-91220.90255386036,12889928.389725622,0.0093448643406674,0.0004528802848416,0.2701851814561929,2.978852004739973,0.0013420873200851,0.3311366013820344,0.0722712021541324,0.013638211711371,0.0001116238521099,0.4417491225750425,2.884591010183632,0.1031426790433544,0.015488127573387,0.0155163528720313,0.29976304503015094,0.14198607754489156,0.38865587926413725,0.1190608813784726,0.21645624383502726,0.05372893762116565
2012-07-31,EU,0.9939682643982344,0.015,0.99,1.05,0.06,0.015700125599634,0.0001009618975562,0.4268238586125101,3.0491770251307027,0.061168554007062,0.0233919574926035,0.0149999999999999,0.0003939067346652,-124114.87399490236,19510730.49312921,0.0114706038920306,0.0004524671805604,0.1535336187062987,2.9192181507242863,0.0014362290703906,0.2913263982777639,0.0825864377432394,0.0156178982568962,0.0001147128645098,0.3762220383261369,3.054860522780994,0.0771076707636262,0.0294876123806413,0.0155163528720313,0.17257834291402285,0.20364369541211402,0.24242732477957407,0.18439653383293603,0.13559757965365066,0.01793603905264804
2012-08-31,EU,0.995072181732492,0.0183,0.99,1.05,0.06,0.0187687329915718,9.789336435149616e-05,0.3878721594315701,2.899325487060283,0.0257838224237454,0.0356709089878646,0.0182999999999999,0.0002813707854916,-205585.5011716685,38481295.97435478,0.0149300400656563,0.000464361771973,0.0364135715186412,2.9403450883561564,0.0015097345757624,0.2391151916643064,0.1089670270417331,0.0188193651929633,0.0001109785810186,0.3421897167713785,2.93739313241436,0.0326155697418713,0.0451227127518801,0.0155163528720313,-0.02108525118361615,0.36327496795499464,0.010679181122652981,0.3771929783089171,0.025416252438807962,0.010997319079833236
2012-09-28,EU,0.995918352658662,0.0187,0.99,1.05,0.06,0.0190044523350946,0.000105018908457,0.1512411784416316,2.5976712533562583,0.0347011540232198,0.0309003640080667,0.0186999999999999,0.0002473766020343,-249386.60349973076,49822129.87531988,0.0152688414768762,0.0004456140060813,-0.0294973354276062,2.945103591796786,0.0015850443492235,0.2284932601561027,0.1051839531226957,0.0190012717487125,0.0001182176665773,0.1335165067272073,2.685025392359913,0.043868175748919,0.0390634540813401,0.0155163528720313,-0.011323839117211909,0.1448403458444192,0.011760617558695285,0.1394805608829363,-0.009260236794147225,-0.020237098633458975
2012-10-31,EU,0.9959980293138982,0.018452,0.99,1.05,0.06,0.018757446858911,8.410920696322223e-05,0.0384726613228227,2.7416919444754697,0.0267326976652032,0.0149723733517857,0.0184519999999999,0.0001840902095606,-388475.4234550976,89923334.60311216,0.0149397592226189,0.000426242554919,-0.0622931403906663,2.975320781867963,0.0016794589826622,0.2261449656957348,0.0956339320176395,0.0187222835762877,9.554958832599568e-05,0.0280608773888215,2.8384247203745083,0.0339166401043326,0.0189960545163753,0.0155163528720313,-0.056463265966956167,0.08452414335577767,-0.021910099671734073,0.06038276099455677,-0.0214235719283149,-0.0408695684623514
2012-11-30,EU,0.9964762231253024,0.0171,0.99,1.05,0.06,0.0175929056828626,8.646072776493171e-05,0.1303301156804412,2.8224554859743063,0.0359549791138509,0.0146367252109924,0.0170999999999998,0.000220346286111,-296655.13005197654,62603578.59319301,0.0135269126631105,0.0004266108806857,-0.0085799040415505,2.93452674139478,0.0016333406618397,0.247565088070959,0.0860699959506107,0.0175336611342663,9.835306471740683e-05,0.1068199351272254,2.895799498870008,0.0455561475579768,0.018545324222104,0.0155163528720313,0.014603333873182578,0.09221660125404282,0.06591847656259264,0.06441163911784856,0.029031723333502457,-0.037611627375052956
2012-12-31,EU,0.9967453080303736,0.01565,0.99,1.05,0.06,0.0163166530243205,9.352795937550074e-05,0.2237749697865592,2.699677575983854,0.0509122063267139,0.0135764676740682,0.0156499999999999,0.0001950037640938,-356323.72656981123,79710731.63080591,0.0119274649924908,0.0004245233768647,0.0491003963306948,2.8956026642283077,0.0015775752725623,0.2732930094956934,0.0758604257276103,0.0162160198227792,0.0001058813357651,0.1890707911221612,2.7796974932973724,0.0643723926208176,0.0171658503623096,0.0155163528720313,0.1118702685584263,0.07720052256373491,0.17729743757156413,0.046477532214995065,0.08461150337523204,-0.03551110704453724
2013-01-31,EU,0.9948930848589824,0.015195,0.99,1.05,0.06,0.0157728137964855,7.833566337603088e-05,0.2437008254543478,3.0291939114470856,0.0443509254713998,0.009607948001993,0.015195,0.0002363269854446,-267079.7408898159,54224615.36839621,0.011454052962161,0.0004140751901463,0.0509024409936082,2.919520090116866,0.0016346233101918,0.2767180627914075,0.0702331790831364,0.0156812043934221,8.995981010624204e-05,0.197293307063571,3.063297223598016,0.056165522412715,0.0121674833069193,0.0155163528720313,0.10383531970112947,0.09345798736244154,0.18204507340096954,0.061655752053378254,0.08937937414725516,-0.03847693315364696
2013-02-28,EU,0.9964562938001338,0.0157,0.99,1.05,0.06,0.0161934453033194,8.389131052461924e-05,0.1351448924504964,2.803215297716849,0.0480192125796696,0.0095221335414424,0.0157,0.0002764150568783,-211139.56580319573,39675384.6043654,0.0120503013688566,0.0004198168677477,0.0375427958237218,2.918302663228137,0.0016186837520975,0.268975035305119,0.0750595972413457,0.0160856787782984,9.572556146650385e-05,0.1057714215066181,2.870812988554912,0.0607782220880366,0.0120523198769253,0.0155163528720313,0.09340102917516213,0.012370392331455968,0.16330650688639237,-0.02816161443589596,0.07434910618954027,-0.03680631036581847
2013-03-29,EU,0.9959283118919844,0.0132749999999999,0.99,1.05,0.06,0.0141971947357799,7.848230063240333e-05,0.349153356854965,2.9635855879965454,0.0603561181367059,0.0065783987115534,0.0132749999999999,0.000296847188808,-189719.87451468795,34241385.49512422,0.0094624284340488,0.0004090041506489,0.1264318569499123,2.8955829880142088,0.0015646965867184,0.3117893423743131,0.0596122160777998,0.0140599715005126,9.009973157970782e-05,0.2825701474262766,2.995146931660611,0.0762848296051679,0.0083145859348402,0.0155163528720313,0.21331675088493207,0.06925339654134455,0.307265023220362,0.04188833363460304,0.15841519843358326,-0.03198334148367096
